"staff","copy_id","date","super"
"51","38010","02 01 2024","Weissnat - Dicki"
"327","38011","02 01 2024","Prosacco and Sons"
"498","38012","02 01 2024","Schumm, Morar and Hudson"
"116","38013","02 01 2024","Goyette - Cummings"
"249","38014","02 01 2024","Reynolds, Feest and Lind"
"383","38015","02 01 2024","Witting - Baumbach"
"292","38016","02 01 2024","Ernser, Conroy and Wolf"
"438","38017","02 01 2024","Funk, Wintheiser and O'Kon"
"342","38018","02 01 2024","Metz LLC"
"210","38019","02 01 2024","Pacocha, Friesen and Anderson"
"463","38020","02 01 2024","Hudson - Emmerich"
"95","38021","02 01 2024","Kunde - Lakin"
"387","38022","02 01 2024","Conroy LLC"
"202","38023","02 01 2024","Flatley - Rippin"
"378","38024","02 01 2024","Kilback - Schroeder"
"145","38025","02 01 2024","Barrows LLC"
"379","38026","02 01 2024","McCullough, Tremblay and Keeling"
"446","38027","02 01 2024","Lesch, McGlynn and Corwin"
"177","38028","02 01 2024","Hegmann, Collins and Howe"
"381","38029","02 01 2024","Williamson - Cummings"
"374","38030","02 01 2024","Hessel Group"
"227","38031","02 01 2024","Feil, Okuneva and Satterfield"
"166","38032","02 01 2024","Sanford, Hegmann and Prohaska"
"268","38033","02 01 2024","Kuhlman - Langworth"
"133","38034","02 01 2024","Connelly, Price and Pacocha"
"401","38035","02 01 2024","Parisian, Upton and Schaden"
"316","38036","02 01 2024","Daugherty, Ward and Dare"
"325","38037","02 01 2024","Hand, Green and Reynolds"
"392","38038","02 01 2024","Sawayn Inc"
"209","38039","02 01 2024","Hansen Group"
"2","38040","02 01 2024","Upton, Crist and Schowalter"
"45","38041","02 01 2024","Ratke LLC"
"90","38042","02 01 2024","Wilkinson - Morar"
"150","38043","02 01 2024","Rutherford - Skiles"
"134","38044","02 01 2024","Murazik, Pfannerstill and Rutherford"
"127","38045","02 01 2024","Hammes - Schulist"
"25","38046","02 01 2024","Feeney LLC"
"443","38047","02 01 2024","Ortiz LLC"
"327","38048","02 01 2024","McDermott, Murray and Thiel"
"175","38049","02 01 2024","Davis - Bahringer"
"35","38050","02 01 2024","Nicolas LLC"
"56","38051","02 01 2024","Cummings - Mills"
"88","38052","02 01 2024","Franecki, Roob and Larkin"
"283","38053","02 01 2024","Quitzon - Kub"
"124","38054","02 01 2024","Ward, Kuvalis and Hoeger"
"398","38055","02 01 2024","Terry, Beatty and Hoppe"
"264","38056","02 01 2024","Roberts - Leffler"
"143","38057","02 01 2024","Reynolds, Volkman and Treutel"
"471","38058","02 01 2024","Toy - Hermiston"
"436","38059","02 01 2024","Johnson Inc"
"7","38060","02 01 2024","McKenzie LLC"
"252","38061","02 01 2024","Schamberger LLC"
"350","38062","02 01 2024","Prosacco Inc"
"275","38063","02 01 2024","Hills LLC"
"210","38064","02 01 2024","Marquardt Group"
"348","38065","02 01 2024","Mayert - Heidenreich"
"1","38066","02 01 2024","Schmitt, Boehm and Daniel"
"469","38067","02 01 2024","Roob Inc"
"92","38068","02 01 2024","Fadel Group"
"72","38069","02 01 2024","Armstrong Inc"
"462","38070","02 01 2024","Zboncak - Wisozk"
"357","38071","02 01 2024","Harris - Treutel"
"92","38072","02 01 2024","Wintheiser and Sons"
"479","38073","02 01 2024","Cassin, Ondricka and Mertz"
"253","38074","02 01 2024","Hettinger, Auer and Lehner"
"414","38075","02 01 2024","Tillman Inc"
"446","38076","02 01 2024","Walsh - Braun"
"470","38077","02 01 2024","Carter, Heidenreich and Baumbach"
"136","38078","02 01 2024","Kuhn - Schmidt"
"267","38079","02 01 2024","Ritchie - Dibbert"
"453","38080","02 01 2024","Marvin - Heaney"
"400","38081","02 01 2024","Wiza - Hintz"
"100","38082","02 01 2024","Shanahan Group"
"8","38083","02 01 2024","Roob - Bayer"
"63","38084","02 01 2024","Daugherty Inc"
"324","38085","02 01 2024","McCullough and Sons"
"433","38086","02 01 2024","Abshire - Macejkovic"
"42","38087","02 01 2024","Morar - Daugherty"
"119","38088","02 01 2024","Terry and Sons"
"495","38089","02 01 2024","Hand Group"
"337","38090","02 01 2024","Cormier Group"
"212","38091","02 01 2024","Feest and Sons"
"265","38092","02 01 2024","Orn Group"
"8","38093","02 01 2024","Schiller, Jenkins and Quigley"
"322","38094","02 01 2024","Abbott, Flatley and Conroy"
"124","38095","02 01 2024","Gleichner LLC"
"71","38096","02 01 2024","Toy Inc"
"396","38097","02 01 2024","Parker - Cummings"
"114","38098","02 01 2024","Rolfson LLC"
"204","38099","02 01 2024","Haley, Kerluke and Altenwerth"
"458","38100","02 01 2024","Little - Weimann"
"96","38101","02 01 2024","Rice - Ullrich"
"241","38102","02 01 2024","Hoeger - Pfannerstill"
"125","38103","02 01 2024","Mertz, Kemmer and Pouros"
"433","38104","02 01 2024","Abshire Group"
"244","38105","02 01 2024","Rohan Inc"
"356","38106","02 01 2024","Little, Beahan and Bins"
"406","38107","02 01 2024","Watsica - Fritsch"
"146","38108","02 01 2024","Emmerich - Gutmann"
"133","38109","02 01 2024","Boehm, Kohler and Jones"
"272","38110","02 01 2024","Murazik - Ziemann"
"185","38111","02 01 2024","Okuneva - Ondricka"
"318","38112","02 01 2024","Hermiston, Dickinson and Labadie"
"286","38113","02 01 2024","Jakubowski LLC"
"76","38114","02 01 2024","Kulas, McGlynn and Halvorson"
"356","38115","02 01 2024","Vandervort, Lynch and Connelly"
"76","38116","02 01 2024","Quitzon - Mraz"
"357","38117","02 01 2024","Gerlach, Cronin and Champlin"
"386","38118","02 01 2024","Nikolaus Group"
"225","38119","02 01 2024","Predovic - Wilkinson"
"161","38120","02 01 2024","Will Inc"
"405","38121","02 01 2024","Schumm - Koch"
"482","38122","02 01 2024","Brown LLC"
"114","38123","02 01 2024","Price LLC"
"285","38124","02 01 2024","Hills - Littel"
"133","38125","02 01 2024","Volkman Inc"
"57","38126","02 01 2024","Balistreri Group"
"199","38127","02 01 2024","Padberg, Dooley and Hettinger"
"283","38128","02 01 2024","Stark, Nikolaus and Greenholt"
"135","38129","02 01 2024","Bartoletti, Orn and Bashirian"
"202","38130","02 01 2024","Romaguera - Donnelly"
"363","38131","02 01 2024","Watsica, Tillman and Dicki"
"289","38132","02 01 2024","Green Group"
"421","38133","02 01 2024","Little, Harber and Emmerich"
"86","38134","02 01 2024","Little - Mills"
"307","38135","02 01 2024","Adams - Mayert"
"35","38136","02 01 2024","Windler, Rowe and Batz"
"436","38137","02 01 2024","Murphy - Huel"
"484","38138","02 01 2024","Schaefer - Champlin"
"322","38139","02 01 2024","Fahey LLC"
"220","38140","02 01 2024","Cole Inc"
"488","38141","02 01 2024","Cremin Inc"
"52","38142","02 01 2024","Bauch, Lueilwitz and Cormier"
"51","38143","02 01 2024","Schmitt, Reichel and Kuhic"
"189","38144","02 01 2024","Block, Lehner and Jerde"
"293","38145","02 01 2024","Macejkovic, Huels and Gibson"
"38","38146","02 01 2024","Koch - Morissette"
"50","38147","02 01 2024","Parker - Romaguera"
"476","38148","02 01 2024","Satterfield - Huel"
"339","38149","02 01 2024","Reichert Inc"
"330","38150","02 01 2024","Purdy, Steuber and West"
"100","38151","02 01 2024","Herman - Kerluke"
"293","38152","02 01 2024","Kozey, Grady and Stark"
"158","38153","02 01 2024","Emard, Satterfield and Breitenberg"
"239","38154","02 01 2024","O'Connell, Will and Nolan"
"375","38155","02 01 2024","Champlin and Sons"
"395","38156","02 01 2024","Reynolds - Wuckert"
"190","38157","02 01 2024","Ritchie Group"
"57","38158","02 01 2024","Bayer Group"
"418","38159","02 01 2024","Price Group"
"234","38160","02 01 2024","Yundt Group"
"396","38161","02 01 2024","Connelly, Wuckert and Hahn"
"359","38162","02 01 2024","Bradtke, Kessler and McKenzie"
"298","38163","02 01 2024","Marks - Kemmer"
"451","38164","02 01 2024","Cole LLC"
"201","38165","02 01 2024","Stehr and Sons"
"78","38166","02 01 2024","Spinka Group"
"288","38167","02 01 2024","Schumm, Halvorson and Emard"
"73","38168","02 01 2024","Harber - Bradtke"
"50","38169","02 01 2024","Kulas - O'Reilly"
"341","38170","02 01 2024","Cronin, Ledner and Lubowitz"
"178","38171","02 01 2024","Franey, Konopelski and Nikolaus"
"159","38172","02 01 2024","Stokes - Buckridge"
"47","38173","02 01 2024","Dickinson Group"
"172","38174","02 01 2024","Dibbert - O'Conner"
"318","38175","02 01 2024","Bernier Inc"
"63","38176","02 01 2024","Pagac - Christiansen"
"360","38177","02 01 2024","Treutel, Huels and Wyman"
"380","38178","02 01 2024","Cruickshank, Leffler and Rippin"
"119","38179","02 01 2024","Kirlin - Kirlin"
"429","38180","02 01 2024","Nader - Kiehn"
"462","38181","02 01 2024","Mohr, Hudson and Senger"
"413","38182","02 01 2024","Bernier, Smith and Barton"
"468","38183","02 01 2024","Wilkinson LLC"
"268","38184","02 01 2024","Breitenberg, McDermott and Borer"
"325","38185","02 01 2024","Pollich Group"
"452","38186","02 01 2024","Mertz and Sons"
"410","38187","02 01 2024","Ortiz LLC"
"259","38188","02 01 2024","Larkin, Farrell and Harris"
"100","38189","02 01 2024","Lemke, O'Reilly and Botsford"
"61","38190","02 01 2024","McDermott - Collins"
"347","38191","02 01 2024","Parker - Harvey"
"251","38192","02 01 2024","Hand and Sons"
"108","38193","02 01 2024","Cormier - Walker"
"399","38194","02 01 2024","Koelpin, Haley and Sawayn"
"359","38195","02 01 2024","Kshlerin, Kunze and Baumbach"
"126","38196","02 01 2024","Schiller - Wuckert"
"410","38197","02 01 2024","Ferry - Corkery"
"55","38198","02 01 2024","Heaney - Cummings"
"157","38199","02 01 2024","Denesik, Rice and Moen"
"399","38200","02 01 2024","Kihn - Waelchi"
"431","38201","02 01 2024","Brakus - Kilback"
"358","38202","02 01 2024","Cormier, Jakubowski and Hagenes"
"67","38203","02 01 2024","Reilly - Johns"
"400","38204","02 01 2024","Bartell, Kirlin and Oberbrunner"
"5","38205","02 01 2024","Herman, Funk and Muller"
"219","38206","02 01 2024","Lehner LLC"
"238","38207","02 01 2024","Armstrong - Fay"
"144","38208","02 01 2024","Paucek - Hickle"
"190","38209","02 01 2024","Lebsack, Schmitt and Metz"
"117","38210","02 01 2024","Bechtelar, Larkin and Will"
"151","38211","02 01 2024","Miller Inc"
"404","38212","02 01 2024","Nitzsche - Hudson"
"24","38213","02 01 2024","Huels, Mohr and Ullrich"
"43","38214","02 01 2024","Gutmann, Schamberger and Hand"
"381","38215","02 01 2024","Mante - Carroll"
"202","38216","02 01 2024","Kohler, Schuster and Kub"
"13","38217","02 01 2024","Stracke Inc"
"497","38218","02 01 2024","Hills - Ebert"
"137","38219","02 01 2024","Schmidt Inc"
"36","38220","02 01 2024","Prosacco, Feest and Kozey"
"117","38221","02 01 2024","Wuckert, Grimes and Lang"
"78","38222","02 01 2024","Smith, Boyer and Haley"
"46","38223","02 01 2024","Howell - Koch"
"317","38224","02 01 2024","VonRueden Group"
"320","38225","02 01 2024","Haley, Nicolas and Deckow"
"155","38226","02 01 2024","Dietrich Inc"
"419","38227","02 01 2024","Walter LLC"
"168","38228","02 01 2024","Rempel - Funk"
"167","38229","02 01 2024","Moore, Little and Sporer"
"46","38230","02 01 2024","Altenwerth, Haag and Lesch"
"257","38231","02 01 2024","Vandervort - Oberbrunner"
"105","38232","02 01 2024","Kessler, Schuppe and Reichel"
"431","38233","02 01 2024","Thiel, Gislason and Cole"
"282","38234","02 01 2024","Rempel - Murray"
"205","38235","02 01 2024","Erdman Group"
"157","38236","02 01 2024","Cummings - Harber"
"121","38237","02 01 2024","Rowe Group"
"200","38238","02 01 2024","Johnson, Dicki and McCullough"
"182","38239","02 01 2024","Romaguera and Sons"
"187","38240","02 01 2024","Lesch - Reichel"
"78","38241","02 01 2024","Zboncak - Langosh"
"147","38242","02 01 2024","Corkery - Wolff"
"133","38243","02 01 2024","Goyette and Sons"
"322","38244","02 01 2024","Nader - Hand"
"130","38245","02 01 2024","Cronin, Monahan and Mante"
"1","38246","02 01 2024","Kohler - Gislason"
"26","38247","02 01 2024","Kuhic - Stark"
"367","38248","02 01 2024","Hilpert - Krajcik"
"437","38249","02 01 2024","Walter, Cartwright and Bosco"
"51","38250","02 01 2024","Rowe - Mayert"
"340","38251","02 01 2024","Graham, Gibson and Quitzon"
"302","38252","02 01 2024","Terry - Rodriguez"
"309","38253","02 01 2024","O'Connell - Macejkovic"
"248","38254","02 01 2024","Kessler - McDermott"
"387","38255","02 01 2024","Quigley Group"
"300","38256","02 01 2024","Vandervort LLC"
"198","38257","02 01 2024","Terry, Lockman and Rodriguez"
"62","38258","02 01 2024","Herzog - Sipes"
"152","38259","02 01 2024","Wilkinson Inc"
"319","38260","02 01 2024","Crona LLC"
"30","38261","02 01 2024","Deckow, Brakus and Little"
"353","38262","02 01 2024","Schiller Group"
"233","38263","02 01 2024","Tremblay, Funk and Corwin"
"104","38264","02 01 2024","Kuvalis, Oberbrunner and Rippin"
"291","38265","02 01 2024","Moen, Donnelly and Little"
"368","38266","02 01 2024","Langworth - Lubowitz"
"434","38267","02 01 2024","Parisian - McLaughlin"
"284","38268","02 01 2024","Schimmel and Sons"
"177","38269","02 01 2024","Toy and Sons"
"411","38270","02 01 2024","Hauck Inc"
"143","38271","02 01 2024","Gutmann, Bergnaum and Schimmel"
"28","38272","02 01 2024","Jerde and Sons"
"342","38273","02 01 2024","Bergnaum - Schmidt"
"476","38274","02 01 2024","Lockman, Nader and Simonis"
"70","38275","02 01 2024","Little, Heidenreich and Lebsack"
"438","38276","02 01 2024","Turcotte - Swift"
"197","38277","02 01 2024","MacGyver and Sons"
"111","38278","02 01 2024","Morissette, Langworth and Walsh"
"273","38279","02 01 2024","Huels Group"
"0","38280","02 01 2024","Hansen, Kautzer and Hegmann"
"394","38281","02 01 2024","Kshlerin Group"
"263","38282","02 01 2024","Schoen, Kessler and Simonis"
"180","38283","02 01 2024","Prohaska - Johnston"
"465","38284","02 01 2024","Reichert, Weimann and Fritsch"
"226","38285","02 01 2024","Jacobi LLC"
"115","38286","02 01 2024","Swift - Senger"
"85","38287","02 01 2024","Stokes, Wunsch and Hills"
"226","38288","02 01 2024","Quigley - Upton"
"479","38289","02 01 2024","Tromp - Leannon"
"25","38290","02 01 2024","Hamill, Barton and Cartwright"
"235","38291","02 01 2024","Herman LLC"
"65","38292","02 01 2024","Johnston, Kiehn and Hansen"
"77","38293","02 01 2024","Schmitt Inc"
"420","38294","02 01 2024","Hartmann, Marquardt and Bergstrom"
"341","38295","02 01 2024","Shanahan - Stokes"
"124","38296","02 01 2024","Rolfson - Olson"
"311","38297","02 01 2024","Bailey Inc"
"191","38298","02 01 2024","Abshire and Sons"
"145","38299","02 01 2024","Hoeger, Huel and Boehm"
"300","38300","02 01 2024","Bartell, Rosenbaum and Dare"
"11","38301","02 01 2024","Kuphal, Dicki and Kertzmann"
"410","38302","02 01 2024","Hand, Smith and Jones"
"280","38303","02 01 2024","Walsh, Gislason and Crist"
"167","38304","02 01 2024","Hessel - Kessler"
"240","38305","02 01 2024","Volkman - Price"
"220","38306","02 01 2024","Gutkowski Inc"
"99","38307","02 01 2024","Rodriguez - Zieme"
"254","38308","02 01 2024","Gleason and Sons"
"466","38309","02 01 2024","Dicki Inc"
"336","38310","02 01 2024","Wilkinson, Ward and Ruecker"
"58","38311","02 01 2024","D'Amore LLC"
"58","38312","02 01 2024","Kautzer Group"
"65","38313","02 01 2024","Cremin, Hickle and Conroy"
"49","38314","02 01 2024","Konopelski and Sons"
"327","38315","02 01 2024","Bernier, Veum and Kuhn"
"61","38316","02 01 2024","Becker, Franey and Schmidt"
"29","38317","02 01 2024","Gerhold - Raynor"
"191","38318","02 01 2024","Reichel Group"
"169","38319","02 01 2024","Konopelski Group"
"410","38320","02 01 2024","Bernier - Deckow"
"310","38321","02 01 2024","Roob, Pollich and O'Conner"
"102","38322","02 01 2024","Hettinger, Cartwright and Treutel"
"229","38323","02 01 2024","Fritsch - Nicolas"
"119","38324","02 01 2024","Ratke - Stamm"
"257","38325","02 01 2024","O'Connell - Bins"
"457","38326","02 01 2024","Upton Group"
"225","38327","02 01 2024","Pfannerstill - Abernathy"
"94","38328","02 01 2024","Greenfelder Group"
"190","38329","02 01 2024","Beahan and Sons"
"297","38330","02 01 2024","Hermiston and Sons"
"71","38331","02 01 2024","Schmitt, Rath and Runolfsdottir"
"81","38332","02 01 2024","King, Schiller and Mayert"
"20","38333","02 01 2024","O'Conner Group"
"32","38334","02 01 2024","Veum LLC"
"83","38335","02 01 2024","Pfannerstill - Champlin"
"357","38336","02 01 2024","Green - Berge"
"479","38337","02 01 2024","Rosenbaum - Swaniawski"
"149","38338","02 01 2024","Batz - Hyatt"
"133","38339","02 01 2024","Reichel, Collier and Ullrich"
"357","38340","02 01 2024","Wyman, Turcotte and Parisian"
"243","38341","02 01 2024","Lesch, Cole and Stark"
"36","38342","02 01 2024","Bernhard - Crooks"
"329","38343","02 01 2024","Braun, Hudson and Haag"
"422","38344","02 01 2024","Kreiger LLC"
"120","38345","02 01 2024","Tremblay and Sons"
"274","38346","02 01 2024","Bode, Robel and Kirlin"
"60","38347","02 01 2024","Jacobson - Kuphal"
"328","38348","02 01 2024","Johnson - Smith"
"79","38349","02 01 2024","Mann - Schamberger"
"423","38350","02 01 2024","Muller - McKenzie"
"259","38351","02 01 2024","Kreiger - Marks"
"51","38352","02 01 2024","Heller, Langosh and Miller"
"470","38353","02 01 2024","Christiansen Group"
"251","38354","02 01 2024","Ruecker, Mills and Grimes"
"49","38355","02 01 2024","Grimes Group"
"216","38356","02 01 2024","Hane - Moen"
"332","38357","02 01 2024","Gulgowski Group"
"244","38358","02 01 2024","Hickle - Ruecker"
"321","38359","02 01 2024","Halvorson Inc"
"54","38360","02 01 2024","Roob, Hermann and Bins"
"462","38361","02 01 2024","McLaughlin, Cummings and O'Keefe"
"136","38362","02 01 2024","Block - Kiehn"
"7","38363","02 01 2024","Robel Inc"
"489","38364","02 01 2024","Nitzsche Inc"
"397","38365","02 01 2024","Predovic - Beatty"
"67","38366","02 01 2024","Veum - Kuhn"
"379","38367","02 01 2024","Hansen - Veum"
"237","38368","02 01 2024","Zboncak, Schmidt and Walker"
"493","38369","02 01 2024","Daugherty, Terry and Haley"
"326","38370","02 01 2024","Crist Group"
"15","38371","02 01 2024","Hayes - Mueller"
"162","38372","02 01 2024","Walker Group"
"245","38373","02 01 2024","Metz and Sons"
"155","38374","02 01 2024","Grant - Walsh"
"75","38375","02 01 2024","Corkery, Harber and Howe"
"260","38376","02 01 2024","Simonis - Will"
"237","38377","02 01 2024","Thiel - Kuhic"
"302","38378","02 01 2024","Fahey, Heidenreich and Lehner"
"474","38379","02 01 2024","Reichert - Murray"
"70","38380","02 01 2024","Collier - Schowalter"
"174","38381","02 01 2024","Borer, Spencer and Franecki"
"39","38382","02 01 2024","Emmerich, Rowe and Zieme"
"423","38383","02 01 2024","Kub LLC"
"296","38384","02 01 2024","Shanahan, Sanford and Schulist"
"4","38385","02 01 2024","Connelly Group"
"14","38386","02 01 2024","Howe LLC"
"483","38387","02 01 2024","Frami, Goodwin and Franey"
"343","38388","02 01 2024","Stamm LLC"
"139","38389","02 01 2024","Satterfield, Koepp and Bartell"
"282","38390","02 01 2024","Dietrich, Ruecker and Runolfsdottir"
"402","38391","02 01 2024","Hudson, Von and Predovic"
"296","38392","02 01 2024","Greenholt, Hills and Wilderman"
